,name,label,text
4053,Ses03F_script01_2_M008,neu,"Look, it's a nice day. What are we arguing for?"
4054,Ses03F_script01_2_F013,ang,"Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother."
4055,Ses03F_script01_2_M009,neu,Calm yourself.
4056,Ses03F_script01_2_F014,xxx,Because he's not coming back. Then what do I got to live for? I'll kill myself.
4057,Ses03F_script01_2_M010,fru,Calm yourself.
4058,Ses03F_script01_2_F015,ang,"Don't, don't laugh at me, don't laugh at me."
4059,Ses03F_script01_2_F016,ang,"Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe."
4060,Ses03F_script01_2_M011,ang,All right. All right. Calm yourself.
4061,Ses03F_script01_2_F017,xxx,"You got to believe, believe with me because I can't stand all alone."
4062,Ses03F_script01_2_M012,fru,Okay. Just calm yourself.
4063,Ses03F_script01_2_F018,sad,"No, you've got to believe."
4064,Ses03F_script01_2_F019,xxx,"Believe, Joe. You above all people have got to believe."
4065,Ses03F_script01_2_M013,ang,"Why me, above all?"
4066,Ses03F_script01_2_M014,ang,Huh?
4067,Ses03F_script01_2_M015,ang,Why me above all?
4068,Ses03F_script01_2_F020,sad,You got to keep believing.
4069,Ses03F_script01_2_M016,ang,"Look at you, you're shaking."
4070,Ses03F_script01_2_F021,sad,I can't help it.
4071,Ses03F_script01_2_M017,ang,What have I got to hide?
4072,Ses03F_script01_2_M018,ang,"Huh? What the hell's the matter with you, Kate?"
4073,Ses03M_script01_3_F000,xxx,You're the only one I know that still loves his parents.
4074,Ses03M_script01_3_M000,xxx,I know.  It sort of went out of style didn't it?
4075,Ses03M_script01_3_F001,xxx,"No.  It's alright.  It's a good thing, you know?"
4076,Ses03M_script01_3_F002,xxx,It's lovely here.
4077,Ses03M_script01_3_F003,xxx,The air is so sweet.
4078,Ses03M_script01_3_M001,neu,You're not sorry you came?
4079,Ses03M_script01_3_F004,sad,No.  I'm not sorry.  But I'm not going to stay.
4080,Ses03M_script01_3_M002,sur,Why?
4081,Ses03M_script01_3_F005,xxx,First of all your mother so much as told me to go.
4082,Ses03M_script01_3_M003,xxx,Well...
4083,Ses03M_script01_3_F006,sad,"Look,"
4084,Ses03M_script01_3_F007,sad,"you saw the way that she acted and then well, I mean, you, you were acting kind of..."
4085,Ses03M_script01_3_M004,neu,What?
4086,Ses03M_script01_3_F008,sad,"Well, I don't know, embarrassed of her since I came."
4087,Ses03M_script01_3_M005,xxx,Well the trouble is I was planning on sneaking up on you over a week or so and they take it for granted that we're all set.
4088,Ses03M_script01_3_F009,xxx,"Yeah.  I know they would, especially your mother."
4089,Ses03M_script01_3_M006,xxx,How did you know?
4090,Ses03M_script01_3_F010,xxx,"Well what other reason, from her point of view, would I be coming here?"
4091,Ses03M_script01_3_M007,xxx,"So, would you want to?"
4092,Ses03M_script01_3_M008,hap,"I mean, that's the reason why I asked you here."
4093,Ses03M_script01_3_F011,hap,"Well,"
4094,Ses03M_script01_3_M009,xxx,Oh Annie.  I love you.  I love you a great deal.
4095,Ses03M_script01_3_M010,hap,I love you.
4096,Ses03M_script01_3_F012,hap,I guess that's why I came.
4097,Ses03M_script01_3_M011,xxx,I don't...I have no imagination that's the only way I know how to tell it.
4098,Ses03M_script01_3_M012,xxx,I'm embarrassing you.  I didn't want to tell you this here.  I wanted to drive someplace brand new where we'd be brand new to each other.  It feels wrong here don't you?
4099,Ses03M_script01_3_M013,xxx,"This yard and this chair.  I don't want to win you from anything, I want you to be ready for me."
4100,Ses03M_script01_3_F013,hap,"Look, I've been ready for a long, long time now."
4101,Ses03M_script01_3_M014,xxx,"Then he's gone forever, you sure?"
4102,Ses03M_script01_3_F014,hap,"Look, I almost got married two years ago."
4103,Ses03M_script01_3_M015,xxx,Why didn't you?
4104,Ses03M_script01_3_F015,hap,You started to write me.
4105,Ses03M_script01_3_M016,hap,You felt something that far back.
4106,Ses03M_script01_3_F016,hap,Every day since.
4107,Ses03M_script01_3_M017,xxx,Why didn't you let me know?
4108,Ses03M_script01_3_F017,hap,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?"
4109,Ses03M_script01_3_F018,hap,You'd always be so ambiguous.
4110,Ses03M_script01_3_M018,hap,"Give me a kiss Ann, just give me..."
4111,Ses03M_script01_3_M019,exc,"Oh God.  Annie, I kissed Annie.  I kissed Annie."
4112,Ses03M_script01_3_F019,hap,I'll never forgive you for that.
4113,Ses03M_script01_3_M020,xxx,"How long, how long I've been waiting to do that."
4114,Ses03M_script01_3_F020,hap,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you."
4115,Ses03M_script01_3_M021,hap,We're going to live now.  I'm going to make you so happy.
4116,Ses03M_script01_3_F021,hap,Not like that you're not.
4117,Ses03M_script01_3_M022,xxx,I kissed you.
4118,Ses03M_script01_3_F022,xxx,Like Larry's brother.  Do it like you Chris.
4119,Ses03M_script01_3_M023,sad,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you."
4120,Ses03M_script01_3_F023,xxx,What is it?
4121,Ses03M_script01_3_F024,xxx,"No, what is it?  Your mother?"
4122,Ses03M_script01_3_M024,xxx,"No, nothing, nothing like that."
4123,Ses03M_script01_3_F025,xxx,"Tell me what's wrong.  I mean, even in your letters you seemed ashamed."
4124,Ses03M_script01_3_M025,xxx,"Well, yes I guess I've been ashamed but, it's going from me."
4125,Ses03M_script01_3_F026,xxx,You got to tell me.
4126,Ses03M_script01_3_M026,xxx,I don't know where to start.
4127,Ses03M_script01_3_F027,xxx,Okay.  It wouldn't work like this?
4128,Ses03M_script01_3_M027,sad,You remember overseas I was in command of a company?
4129,Ses03M_script01_3_F028,xxx,"Yeah, sure."
4130,Ses03M_script01_3_M028,sad,Well I lost them.
4131,Ses03M_script01_3_F029,sad,How many?
4132,Ses03M_script01_3_M029,sad,Just about all.
4133,Ses03M_script01_3_F030,sad,Geez.
4134,Ses03M_script01_3_M030,sad,Takes a little while to toss that off cause they weren't just men.
4135,Ses03M_script01_3_M031,sad,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket."
4136,Ses03M_script01_3_M032,sad,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly."
4137,Ses03M_script01_3_M033,sad,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.
4138,Ses03M_script01_3_M034,sad,"It was a kind of responsibility, man for man.  You understand me?"
4139,Ses03M_script01_3_M035,sad,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.
4140,Ses03M_script01_3_M036,sad,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.
4141,Ses03M_script01_3_M037,sad,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all."
4142,Ses03M_script01_3_M038,sad,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,"
4143,Ses03M_script01_3_M039,sad,"open that new bank account, drive the new car and see the new refrigerator"
4144,Ses03M_script01_3_M040,sad,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that."
4145,Ses03M_script01_3_M041,sad,Otherwise what you have is loot and there's blood on it.
4146,Ses03M_script01_3_M042,sad,And I didn't want to take any of it and I guess that included you.
4147,Ses03M_script01_3_F031,sad,And you still feel that way?
4148,Ses03M_script01_3_M043,xxx,I want you now Annie.
4149,Ses03M_script01_3_F032,xxx,Cause you must not feel that way again.  You hear me?  You can't.  You deserve everything you have Chris.
4150,Ses03M_script01_3_F033,sad,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that."
4151,Ses03M_script01_3_M044,xxx,[GARBAGE] Annie
4152,Ses03M_script01_3_M045,hap,Annie I'm going to make a fortune for you.
4153,Ses03M_script01_3_F034,hap,What am I going to do with a fortune?
4154,Ses03M_script01_3_M046,hap,Buy some hats?
4155,Ses03F_script01_3_F000,hap,You're the only one I know that still loves his parents.
4156,Ses03F_script01_3_M000,hap,"Yeah. I know. It went out of style, didn't it?"
4157,Ses03F_script01_3_F001,hap,"No, it's all right. There's nothing wrong in that, you know."
4158,Ses03F_script01_3_F002,hap,It's really lovely here. The air is sweet.
4159,Ses03F_script01_3_M001,neu,You're not sorry you came?
4160,Ses03F_script01_3_F003,sad,No. I'm not sorry. It's-
4161,Ses03F_script01_3_F004,xxx,I can't stay.
4162,Ses03F_script01_3_M002,xxx,Why not?
4163,Ses03F_script01_3_F005,fru,"Well, for one thing, your mother so much has told me to go. [LAUGHTER]."
4164,Ses03F_script01_3_M003,neu,Well-
4165,Ses03F_script01_3_F006,xxx,"Look,"
4166,Ses03F_script01_3_F007,xxx,"you've been acting kind of, well, you know."
4167,Ses03F_script01_3_M004,neu,What?
4168,Ses03F_script01_3_F008,sad,"Well, you've been embarrassed ever since I came."
4169,Ses03F_script01_3_M005,xxx,"Yes, I guess I have been. But it's going from me now."
4170,Ses03F_script01_3_M006,hap,"Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set."
4171,Ses03F_script01_3_F009,xxx,Yeah.
4172,Ses03F_script01_3_M007,xxx,How did you know?
4173,Ses03F_script01_3_F010,xxx,"Yeah, they would. Especially your mom."
4174,Ses03F_script01_3_M008,xxx,"Well, uh- would you want to?"
4175,Ses03F_script01_3_M009,hap,"I, I guess that's why I asked you to come."
4176,Ses03F_script01_3_F011,hap,"Well, I mean,"
4177,Ses03F_script01_3_M010,hap,"Oh, Annie."
4178,Ses03F_script01_3_F012,hap,"from her opinion, why else would I come here?"
4179,Ses03F_script01_3_M011,hap,"Annie, I love you."
4180,Ses03F_script01_3_M012,hap,I love you a great deal.
4181,Ses03F_script01_3_M013,hap,I-I love you. I have no imagination. That's all I know how to tell it.
4182,Ses03F_script01_3_F013,hap,"Well, I guess that's why I came."
4183,Ses03F_script01_3_M014,hap,"I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair."
4184,Ses03F_script01_3_M015,hap,I don't want to win you from anybody. I want you to be ready for me.
4185,Ses03F_script01_3_F014,hap,"I've been ready for a long, long time."
4186,Ses03F_script01_3_M016,xxx,Then he's gone forever. You're sure?
4187,Ses03F_script01_3_F015,xxx,Look
4188,Ses03F_script01_3_F016,xxx,I was almost married two years ago.
4189,Ses03F_script01_3_M017,sur,Why didn't you?
4190,Ses03F_script01_3_F017,xxx,'Cause you started to write me.
4191,Ses03F_script01_3_M018,hap,You felt something that far back?
4192,Ses03F_script01_3_F018,hap,Every day since.
4193,Ses03F_script01_3_M019,hap,Why didn't you let me know?
4194,Ses03F_script01_3_F019,xxx,"Well, I don't know, you didn't write until then and then when you did, what'd you say?"
4195,Ses03F_script01_3_F020,xxx,You always can be so ambiguous.
4196,Ses03F_script01_3_M020,hap,"Give me a kiss, Annie."
4197,Ses03F_script01_3_M021,hap,Give me-
4198,Ses03F_script01_3_M022,xxx,"[LAUGHTER]. God, I kissed Annie. I kissed Annie. How long, how long I've been waiting to kiss you."
4199,Ses03F_script01_3_F021,hap,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.
4200,Ses03F_script01_3_M023,hap,We're going to live now. I'm going to make you so happy.
4201,Ses03F_script01_3_F022,xxx,"Not like that, you're not."
4202,Ses03F_script01_3_M024,hap,I kissed you.
4203,Ses03F_script01_3_F023,hap,"Like Larry's brother. Do it like you, Chris."
4204,Ses03F_script01_3_F024,xxx,What is it?
4205,Ses03F_script01_3_M025,sad,Let's drive somewhere. I want to be alone with you.
4206,Ses03F_script01_3_F025,sad,No. What is it? Is it your mother?
4207,Ses03F_script01_3_M026,neu,"No, no, no, no. Nothing like that."
4208,Ses03F_script01_3_F026,sad,"Well then tell me what's wrong. I mean, even in your letters there's something ashamed."
4209,Ses03F_script01_3_M027,sad,"Yeah. I guess there is. I guess I was, but uh- it's going from me now."
4210,Ses03F_script01_3_F027,sad,You should tell me.
4211,Ses03F_script01_3_M028,sad,I don't know where to start.
4212,Ses03F_script01_3_F028,sad,"But, Chris, it wouldn't work like this."
4213,Ses03F_script01_3_M029,sad,You know when I went overseas. I said I was in command of a company.
4214,Ses03F_script01_3_F029,sad,"Yeah, sure."
4215,Ses03F_script01_3_M030,sad,"Well, I lost them."
4216,Ses03F_script01_3_F030,sad,How many?
4217,Ses03F_script01_3_M031,sad,Just about all.
4218,Ses03F_script01_3_F031,sad,Geez.
4219,Ses03F_script01_3_M032,sad,It takes a little while to toss that off. Because they weren't just men.
4220,Ses03F_script01_3_M033,sad,"For instance, one time, it had to have been raining several days. There was this one kid, he came up to me and he gave me his last pair of dry socks. Put them in my pocket."
4221,Ses03F_script01_3_M034,sad,"I mean, that's-that's only a little thing, but that's the kind of guys I had. They didn't just die. They killed themselves for each other. And I mean that exactly. A little more selfish and they'd still be here today."
4222,Ses03F_script01_3_M035,sad,"And I, and I thought something watching them go down."
4223,Ses03F_script01_3_M036,sad,"Everything was being destroyed, see, but there was one new thing that was being created. A kind of responsibility, man for man. You understand me?"
4224,Ses03F_script01_3_M037,sad,And to show that-to bring that onto the earth like some sort of monument standing right behind us where everyone could feel it and it would make a difference to him.
4225,Ses03F_script01_3_M038,sad,And I came back here and it was incredible. There was no meaning in that here. The whole thing to them was a bus accident.
4226,Ses03F_script01_3_M039,sad,And I went to work with dad and that rat race again. And I felt what you said-ashamed somehow. Because nobody was changed at all. It seemed to make a sucker out of a lot of guys.
4227,Ses03F_script01_3_M040,sad,"And I felt wrong to be alive. To drive the car, to see the new checkbook, to see the new refrigerator. I mean, you can take those things out of the war. But you got to know that when you drive that car that that came out of the love a man can have for another man. And you got to be a little bit better because of that."
